"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
65.3,-30.7,125.0,2776.3,
248.5,-115.6,-30.3,2807.0,
449.3,-206.4,-39.5,3044.8,
545.8,-253.7,42.1,2467.6,
545.8,-256.0,-31.6,2140.3,
545.8,-239.1,-59.2,2314.0,
545.8,-228.9,6.6,1954.6,
545.8,-222.7,-23.7,1532.4,
540.8,-214.3,-64.5,1643.3,
541.8,-209.7,-27.6,1567.2,
545.8,-207.0,-9.2,1158.3,
545.7,-200.0,-78.9,1124.9,
543.2,-193.7,-106.6,1218.5,
545.8,-191.2,7.9,976.6,
545.8,-187.1,-52.6,849.7,
543.6,-181.1,-117.1,909.8,
545.6,-176.8,-44.7,754.9,
545.8,-172.5,-14.5,575.8,
544.8,-166.9,-31.6,597.2,
544.9,-163.4,-52.6,551.8,
545.8,-160.6,-27.6,380.8,
544.6,-155.9,-18.4,324.7,
540.0,-151.8,-17.1,336.7,
534.5,-149.7,-44.7,248.5,
524.1,-146.8,-39.5,201.7,
509.8,-142.7,5.3,217.8,
496.0,-139.3,-34.2,128.3,
482.2,-135.8,-68.4,26.7,
469.4,-132.1,10.5,12.0,
459.4,-129.4,5.3,-52.1,
448.8,-126.6,-36.8,-188.4,
434.4,-122.5,-72.4,-395.5,
420.5,-118.5,-68.4,-615.9,
410.8,-115.9,-22.4,-761.5,
402.1,-113.5,-5.3,-813.6,
391.7,-110.5,-73.7,-824.3,
381.3,-107.5,-38.2,-917.9,
372.5,-105.0,1.3,-995.3,
364.5,-102.7,17.1,-1015.4,
357.3,-100.7,13.2,-1059.5,
350.2,-98.8,-43.4,-1098.2,
341.1,-96.3,-35.5,-1126.3,
330.7,-93.4,-19.7,-1142.3,
321.5,-90.9,9.2,-1207.8,
313.4,-88.6,-2.6,-1281.3,
305.2,-86.4,-57.9,-1297.3,
297.0,-84.3,-59.2,-1285.3,
288.6,-82.0,-48.7,-1257.2,
281.2,-79.9,-10.5,-1226.5,
276.4,-78.5,-65.8,-1219.8,
273.1,-77.3,-78.9,-1205.1,
269.1,-76.0,-27.6,-1181.1,
263.6,-74.4,-25.0,-1159.7,
255.9,-72.3,44.7,-1183.7,
247.1,-69.9,-68.4,-1202.4,
239.8,-67.8,-55.3,-1169.0,
233.8,-66.2,-61.8,-1174.4,
228.1,-64.7,-47.4,-1169.0,
222.9,-63.3,-7.9,-1155.7,
218.7,-62.1,-35.5,-1213.1,
213.5,-60.7,-26.3,-1400.2,
206.1,-58.5,-80.3,-1593.9,
198.3,-56.4,-82.9,-1575.2,
192.3,-54.9,-77.6,-1448.3,
189.4,-54.1,-82.9,-1270.6,
188.1,-53.5,-48.7,-1092.9,
185.1,-52.6,0.0,-913.8,
180.3,-51.2,-2.6,-780.2,
175.7,-49.6,-5.3,-690.7,
170.9,-48.1,-80.3,-649.3,
165.0,-46.8,-219.7,-615.9,
159.7,-45.6,-165.8,-577.2,
155.5,-44.6,-73.7,-570.5,
151.8,-43.4,-92.1,-574.5,
148.4,-42.2,-72.4,-545.1,
144.8,-39.2,-109.2,-549.1,
140.9,-20.2,-65.8,-551.8,
137.7,24.7,-94.7,-543.8,
134.5,75.6,-138.1,-518.4,
130.8,124.7,-96.0,-526.4,
128.0,187.0,-75.0,-499.7,
126.4,242.2,-100.0,-470.3,
124.0,268.6,-139.5,-456.9,
119.8,291.0,-128.9,-473.0,
115.8,323.7,-118.4,-468.9,
114.0,345.6,-119.7,-454.3,
112.8,352.7,-136.8,-443.6,
108.9,358.5,-210.5,-451.6,
102.9,364.6,-142.1,-486.3,
98.8,376.3,-77.6,-509.0,
98.4,401.3,-21.1,-487.7,
99.6,423.3,-72.4,-456.9,
100.1,421.6,-207.9,-418.2,
99.2,400.9,-176.3,-388.8,
96.4,374.1,-122.4,-372.8,
91.8,345.4,-113.1,-398.1,
87.6,320.8,-127.6,-404.8,
84.5,304.5,-131.6,-403.5,
82.5,288.4,-136.8,-398.1,
81.7,263.5,-140.8,-362.1,
80.4,230.5,-138.1,-362.1,
77.7,209.8,-111.8,-395.5,
74.4,235.2,-143.4,-510.4,
71.2,316.0,-103.9,-690.7,
69.2,423.2,-134.2,-869.8,
68.2,517.0,-127.6,-1020.7,
67.4,540.0,-109.2,-1096.9,
66.4,540.0,-121.0,-1111.6,
64.6,537.0,-122.4,-1100.9,
62.9,521.0,-143.4,-1068.8,
62.0,493.7,-127.6,-1027.4,
61.4,443.9,-150.0,-979.3,
59.8,380.8,-152.6,-936.6,
56.2,339.0,-128.9,-905.8,
52.0,338.0,-110.5,-895.1,
48.9,363.7,-55.3,-859.1,
48.1,402.3,-35.5,-824.3,
49.5,446.8,-28.9,-769.6,
51.7,485.5,-40.8,-685.4,
53.2,510.2,-48.7,-599.9,
51.6,518.6,-75.0,-545.1,
46.8,525.0,-61.8,-530.4,
42.3,540.0,-48.7,-494.3,
41.1,540.0,-155.2,-446.2,
42.0,537.7,-169.7,-415.5,
42.4,538.7,-189.5,-371.4,
41.6,540.0,-71.0,-348.7,
39.2,538.9,-10.5,-355.4,
36.0,537.0,-117.1,-348.7,
33.6,540.0,-144.7,-322.0,
33.1,540.0,-94.7,-311.3,
34.5,521.4,-44.7,-318.0,
37.3,477.5,27.6,-330.0,
38.9,424.1,35.5,-318.0,
37.9,373.2,-39.5,-315.3,
34.9,326.1,-64.5,-311.3,
32.0,300.5,-73.7,-315.3,
29.3,297.2,13.2,-307.3,
27.2,285.8,103.9,-307.3,
27.3,261.8,-47.4,-299.3,
29.5,246.3,-100.0,-267.2,
30.5,231.6,-59.2,-239.1,
28.1,202.5,-115.8,-217.8,
24.1,179.6,-78.9,-219.1,
21.5,187.4,-21.1,-209.8,
19.5,223.5,14.5,-211.1,
18.0,273.1,-53.9,-192.4,
17.7,319.5,-42.1,-176.4,
8.4,346.9,-61.8,-143.0,
-13.2,350.6,-64.5,-122.9,
-27.7,335.9,-105.3,-116.2,
-43.9,309.6,-68.4,-97.5,
-85.6,281.0,51.3,-57.4,
-122.1,261.8,7.9,-69.5,
-125.2,260.2,-73.7,-124.3,
-124.8,276.7,-72.4,-244.5,
-130.9,305.5,-6.6,-493.0,
-121.6,337.3,-5.3,-686.7,
-111.8,361.2,-117.1,-777.6,
-121.7,374.1,72.4,-821.7,
-133.4,381.5,-7.9,-840.4,
-142.9,387.4,-113.1,-869.8,
