"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
56.9,53.3,15.0,217.5,
47.3,46.6,16.3,213.8,
38.8,43.9,15.0,201.3,
36.3,45.6,18.8,177.5,
39.3,51.9,23.8,160.0,
44.5,59.3,23.8,143.8,
45.4,56.8,26.3,135.0,
38.9,41.1,30.0,83.8,
30.8,23.8,26.3,42.5,
25.1,14.8,32.5,20.0,
20.6,15.1,41.3,-11.3,
17.4,20.0,40.0,-38.8,
17.4,24.5,45.0,-85.0,
21.9,27.0,47.5,-110.0,
30.4,26.5,40.0,-156.3,
30.8,23.1,43.8,-191.3,
31.0,20.4,48.8,-210.0,
29.4,20.6,41.3,-215.0,
27.8,22.4,40.0,-203.8,
31.0,24.1,30.0,-203.8,
36.8,26.0,35.0,-202.5,
38.0,28.1,48.8,-205.0,
33.1,29.6,43.8,-202.5,
27.9,30.6,43.8,-206.3,
26.1,30.8,45.0,-221.3,
25.3,30.5,43.8,-223.8,
23.3,32.1,33.8,-233.8,
21.3,32.8,30.0,-228.8,
20.8,28.3,23.8,-231.3,
21.9,21.9,17.5,-206.3,
23.3,18.6,8.8,-192.5,
24.3,18.0,12.5,-160.0,
24.3,17.6,5.0,-147.5,
21.5,16.0,8.8,-138.8,
16.9,12.5,6.3,-127.5,
13.4,7.6,-6.3,-122.5,
11.8,3.1,-7.5,-110.0,
10.3,0.0,-10.0,-95.0,
8.4,-1.4,-2.5,-83.8,
7.9,-1.0,1.3,-86.3,
10.0,0.6,5.0,-85.0,
11.4,2.6,10.0,-81.3,
8.1,3.6,13.8,-92.5,
3.8,3.0,6.3,-82.5,
3.9,1.9,5.0,-65.0,
7.8,1.5,-1.3,-52.5,
9.9,2.0,-1.3,-45.0,
8.0,2.9,-7.5,-45.0,
5.8,2.8,-7.5,-36.3,
7.9,1.5,-11.3,-18.8,
12.9,1.5,-1.3,-8.8,
16.4,3.6,-3.8,-13.8,
18.1,6.0,-1.3,-8.8,
18.0,8.0,3.8,-8.8,
14.8,10.6,6.3,-22.5,
10.8,12.3,21.3,-50.0,
7.9,10.9,21.3,-68.8,
6.3,8.5,23.8,-78.8,
6.9,8.0,18.8,-82.5,
9.3,8.5,18.8,-65.0,
10.6,8.5,26.3,-55.0,
8.6,8.6,26.3,-65.0,
3.1,8.1,20.0,-68.8,
-3.3,6.3,27.5,-67.5,
-6.8,4.6,23.8,-38.8,
-5.9,5.1,12.5,-25.0,
-2.5,5.5,6.3,-22.5,
0.8,1.5,-13.8,-20.0,
2.1,-5.9,-12.5,-22.5,
1.8,-12.0,-27.5,-15.0,
1.0,-15.6,-41.3,-15.0,
-0.4,-17.9,-41.3,-22.5,
-3.0,-19.1,-58.8,-35.0,
-7.6,-18.5,-61.3,-35.0,
-16.4,-19.0,-62.5,-15.0,
-28.0,-25.6,-70.0,-1.3,
-35.6,-36.4,-63.8,0.0,
-40.1,-44.3,-65.0,26.3,
-56.3,-50.5,-67.5,25.0,
-89.1,-68.5,-62.5,25.0,
-126.9,-102.6,-58.8,28.8,
-160.5,-142.3,-50.0,45.0,
-188.4,-178.9,-52.5,48.8,
-210.1,-210.5,-47.5,41.3,
-223.1,-236.6,-43.8,38.8,
-227.0,-254.3,-40.0,21.3,
-228.3,-260.5,-31.3,-3.8,
-229.8,-260.1,-33.8,-2.5,
-224.9,-257.0,-35.0,10.0,
-209.8,-247.5,-30.0,13.8,
-189.5,-230.1,-25.0,3.8,
-169.3,-208.5,-23.8,5.0,
-147.6,-188.1,-21.3,5.0,
-121.8,-170.3,-21.3,-15.0,
-92.9,-150.3,-13.8,-21.3,
-64.9,-124.4,-13.8,-8.8,
-40.0,-94.0,-18.8,-1.3,
-19.0,-64.4,-21.3,0.0,
-0.6,-40.3,-30.0,-1.3,
17.6,-20.8,-21.3,-1.3,
34.8,-3.1,-28.8,-2.5,
49.8,11.8,-22.5,-16.3,
63.4,25.1,-27.5,-20.0,
75.4,39.4,-27.5,-10.0,
85.9,53.1,-25.0,-3.8,
94.9,65.5,-22.5,-20.0,
101.4,76.8,-18.8,-20.0,
105.3,85.3,-18.8,-23.8,
107.8,91.9,-15.0,-7.5,
109.8,98.1,-10.0,43.8,
111.5,102.9,-6.3,96.3,
114.1,106.3,-10.0,96.3,
116.0,110.1,-10.0,80.0,
115.1,114.9,-6.3,100.0,
114.0,121.0,-6.3,132.5,
114.5,127.9,-7.5,153.8,
115.1,130.6,-7.5,131.3,
114.4,127.1,-5.0,111.3,
113.5,120.8,-5.0,111.3,
114.3,114.5,-10.0,71.3,
116.4,109.4,-10.0,30.0,
118.0,106.3,-1.3,0.0,
118.5,105.3,-3.8,-18.8,
118.6,104.9,-7.5,-8.8,
119.4,104.0,0.0,-25.0,
118.9,103.5,5.0,-5.0,
114.6,103.9,0.0,-8.8,
108.6,103.8,-1.3,-12.5,
103.6,102.5,-1.3,-25.0,
99.1,100.3,0.0,-31.3,
94.0,97.1,6.3,-25.0,
87.9,94.4,10.0,-18.8,
82.4,93.1,7.5,-10.0,
79.8,94.0,12.5,-17.5,
79.1,94.8,13.8,-23.8,
77.1,91.9,5.0,-11.3,
72.4,86.8,3.8,42.5,
67.8,82.4,-1.3,148.8,
66.4,79.0,0.0,243.8,
65.3,76.4,8.8,296.3,
60.6,75.3,1.3,297.5,
55.5,75.9,1.3,270.0,
54.6,75.8,-7.5,258.8,
56.6,71.6,-3.8,30.0,
57.8,64.5,-2.5,-263.8,
58.0,57.5,-12.5,-300.0,
58.4,51.9,-5.0,-206.3,
55.8,47.4,-5.0,-101.3,
48.4,43.5,-5.0,-71.3,
40.3,40.6,1.3,-73.8,
35.5,39.6,6.3,-41.3,
34.0,40.4,7.5,0.0,
